sk_date,bk_product,idx_value
20130912,000016,1772.664
20130913,000016,1749.244
20130916,000016,1738.248
20130917,000016,1698.629
20130918,000016,1700.587
20130923,000016,1713.084
20130924,000016,1673.558
20130925,000016,1661.607
20130926,000016,1632.695
20130927,000016,1639.152
20130930,000016,1643.055
20131008,000016,1659.713
20131009,000016,1668.476
20131010,000016,1637.933
20131011,000016,1669.268
20131014,000016,1662.168
20131015,000016,1656.259
20131016,000016,1634.223
20131017,000016,1627.177
20131018,000016,1636.8
20131021,000016,1657.583
20131022,000016,1640.066
20131023,000016,1638.499
20131024,000016,1621.605
20131025,000016,1611.519
20131028,000016,1610.686
20131029,000016,1633.721
20131030,000016,1653.417
20131031,000016,1631.047
20131101,000016,1644.752
20131104,000016,1638.512
20131105,000016,1633.662
20131106,000016,1614.214
20131107,000016,1610.584
20131108,000016,1587.44
20131111,000016,1591.139
20131112,000016,1610.777
20131113,000016,1569.245
20131114,000016,1572.729
20131115,000016,1604.823
20131118,000016,1675.159
20131119,000016,1659.53
20131120,000016,1663.759
20131121,000016,1648.086
20131122,000016,1642.496
20131125,000016,1633.782
20131126,000016,1630.94
20131127,000016,1648.789
20131128,000016,1664.625
20131129,000016,1661.409
20131202,000016,1678.867
20131203,000016,1681.509
20131204,000016,1699.176
20131205,000016,1692.38
20131206,000016,1675.255
20131209,000016,1669.872
20131210,000016,1670.553
20131211,000016,1639.182
20131212,000016,1631.914
20131213,000016,1626.41
